event_id,timestamp,user_id,username,src_ip,dest_ip,country,event_type,status,severity,device_type,bytes_in,bytes_out,login_method,is_internal_ip
8376,2025-01-13 01:29:43,221,user377,10.74.112.96,10.7.202.24,AU,policy_violation,blocked,Medium,desktop,7287,7847,password,True
8377,2025-01-26 06:37:40,213,user473,168.195.63.28,10.139.177.225,US,login_failure,failed,Medium,desktop,738,0,mfa,False
8378,2025-01-29 14:43:32,285,user428,10.63.26.199,10.58.70.142,US,malware_alert,blocked,Medium,laptop,3457,13244,mfa,True
8379,2025-01-29 09:38:41,317,user8,10.107.162.212,10.69.50.127,BR,policy_violation,blocked,Medium,laptop,0,247,sso,True
8380,2025-01-18 22:58:22,209,user208,10.122.246.243,10.221.241.163,RU,file_access,success,Medium,server,0,20632,mfa,True
8381,2025-01-05 13:55:19,174,user355,10.251.30.14,10.20.29.162,BR,malware_alert,blocked,High,laptop,0,4167,password,True
8382,2025-01-06 20:40:56,72,user382,77.84.178.73,10.251.89.4,RU,vpn_login,success,Low,server,10990,11239,mfa,False
8383,2025-01-10 13:46:02,210,user401,10.186.31.98,10.77.94.1,RU,file_access,success,Low,server,2468,19374,mfa,True
8384,2025-01-30 23:34:31,160,user85,10.70.116.170,10.171.171.167,AU,login_success,success,Low,desktop,10084,5861,mfa,True
8385,2025-01-17 00:00:17,95,user386,92.94.52.190,10.17.165.160,DE,policy_violation,blocked,Medium,mobile,1521,17925,password,False
8386,2025-01-08 03:25:01,293,user86,10.129.171.91,10.24.114.138,SG,malware_alert,blocked,High,mobile,0,7113,mfa,True
8387,2025-01-17 04:39:34,462,user339,10.155.67.87,10.113.54.134,SG,file_access,success,Low,server,14730,17848,mfa,True
8388,2025-01-02 10:44:59,135,user465,10.147.238.138,10.228.165.50,UK,vpn_login,success,Low,desktop,0,3697,mfa,True
8389,2025-01-17 11:28:52,238,user117,10.241.95.100,10.123.156.167,SG,file_access,success,Low,laptop,4926,8687,mfa,True
8390,2025-01-01 20:08:21,462,user297,10.101.185.69,10.116.116.36,RU,file_access,success,Medium,server,10005,15723,sso,True
8391,2025-01-23 10:10:33,479,user136,10.120.244.51,10.20.18.252,US,policy_violation,blocked,Medium,mobile,11393,4082,sso,True
8392,2025-01-18 00:16:27,497,user398,18.104.8.7,10.61.206.248,CA,file_access,success,Medium,laptop,4255,6339,password,False
8393,2025-01-06 08:41:43,211,user154,10.15.76.205,10.179.151.52,AU,file_access,success,Medium,mobile,9570,0,mfa,True
8394,2025-01-01 08:52:21,397,user178,63.6.195.81,10.60.27.73,SG,login_failure,failed,Low,laptop,6321,4941,password,False
8395,2025-01-12 20:44:05,109,user432,116.130.209.1,10.78.55.84,US,policy_violation,blocked,High,mobile,0,9348,mfa,False
8396,2025-01-15 20:31:29,54,user441,10.178.96.154,10.72.180.160,RU,malware_alert,blocked,High,mobile,2728,3513,mfa,True
8397,2025-01-29 17:01:19,95,user253,10.207.190.61,10.163.133.41,SG,malware_alert,blocked,Critical,laptop,9316,0,password,True
8398,2025-01-02 08:33:10,222,user153,10.4.183.250,10.176.151.170,DE,vpn_login,success,Medium,mobile,0,492,mfa,True
8399,2025-01-27 17:12:18,3,user305,148.12.56.96,10.62.206.195,IN,vpn_login,success,Low,desktop,0,2406,password,False
8400,2025-01-11 16:29:55,421,user150,211.151.104.140,10.193.212.140,BR,login_success,success,Low,desktop,6167,5941,sso,False
8401,2025-01-19 12:06:15,470,user302,140.59.33.114,10.62.67.10,SG,file_access,success,Low,mobile,0,8533,sso,False
8402,2025-01-11 04:09:36,284,user137,10.128.86.82,10.10.28.222,IN,malware_alert,blocked,Medium,mobile,0,0,sso,True
8403,2025-01-29 15:01:15,166,user7,164.184.188.111,10.129.240.216,RU,malware_alert,blocked,High,desktop,823,7008,sso,False
8404,2025-01-16 06:32:09,468,user237,16.173.188.56,10.194.178.146,SG,vpn_login,success,Low,desktop,0,6720,mfa,False
8405,2025-01-01 13:39:32,203,user341,10.91.108.23,10.34.242.219,UK,login_failure,failed,Medium,server,2913,282,password,True
8406,2025-01-14 03:34:05,435,user342,10.154.41.181,10.243.1.9,BR,policy_violation,blocked,Medium,mobile,0,0,password,True
8407,2025-01-05 22:31:04,418,user32,25.170.121.186,10.246.153.1,US,policy_violation,blocked,Medium,laptop,0,0,password,False
8408,2025-01-06 09:19:22,383,user137,34.20.179.252,10.66.65.161,BR,login_failure,failed,Medium,server,0,0,sso,False
8409,2025-01-23 04:02:27,22,user53,164.108.115.151,10.197.110.67,SG,file_access,success,Low,laptop,6689,1959,sso,False
8410,2025-01-04 22:28:59,92,user352,10.77.56.55,10.35.51.153,BR,login_failure,failed,Low,mobile,3812,11101,password,True
8411,2025-01-01 11:08:49,241,user179,63.8.234.46,10.204.36.218,UK,policy_violation,blocked,Medium,desktop,923,13245,sso,False
8412,2025-01-16 03:59:26,329,user497,56.176.249.69,10.201.130.226,BR,malware_alert,blocked,Critical,server,3726,8702,sso,False
8413,2025-01-06 01:02:11,195,user152,146.55.223.37,10.106.98.6,US,vpn_login,success,Low,desktop,6993,10073,mfa,False
8414,2025-01-04 02:17:39,380,user450,200.83.249.228,10.73.111.213,CA,policy_violation,blocked,Medium,server,3445,10060,sso,False
8415,2025-01-29 12:29:17,470,user354,10.188.60.38,10.240.126.90,SG,login_success,success,Low,mobile,4256,8093,sso,True
8416,2025-01-18 08:13:49,318,user438,10.183.247.160,10.13.76.58,RU,policy_violation,blocked,Medium,laptop,999,0,sso,True
8417,2025-01-19 18:31:37,483,user197,10.97.109.79,10.76.247.239,UK,vpn_login,success,Low,desktop,1902,4401,mfa,True
8418,2025-01-16 07:23:33,87,user116,10.19.156.66,10.147.238.86,CA,policy_violation,blocked,Medium,server,6316,0,mfa,True
8419,2025-01-08 15:48:42,125,user175,10.154.64.132,10.250.71.105,CN,login_failure,failed,Medium,laptop,0,4880,mfa,True
8420,2025-01-16 02:43:15,10,user484,114.240.196.34,10.160.97.198,SG,login_success,success,Low,laptop,7448,239,password,False
8421,2025-01-17 15:45:11,168,user46,10.21.23.137,10.173.233.32,US,malware_alert,blocked,Critical,desktop,1958,4118,password,True
8422,2025-01-09 09:55:21,179,user193,10.237.168.45,10.18.126.87,UK,vpn_login,success,Medium,desktop,0,1201,mfa,True
8423,2025-01-23 11:48:56,17,user195,41.203.150.110,10.108.180.50,US,login_success,success,Low,server,4114,0,password,False
8424,2025-01-13 21:13:18,318,user133,10.98.118.61,10.234.35.53,SG,policy_violation,blocked,Medium,desktop,8974,11188,password,True
8425,2025-01-02 14:29:09,73,user401,124.208.147.207,10.228.128.90,DE,vpn_login,success,Low,mobile,0,8305,sso,False
8426,2025-01-22 10:48:04,42,user18,10.103.26.107,10.160.54.137,UK,login_failure,failed,Low,mobile,3623,794,mfa,True
8427,2025-01-02 20:09:20,352,user300,74.52.197.81,10.203.3.207,US,vpn_login,success,Low,desktop,945,6212,password,False
8428,2025-01-26 14:53:32,393,user365,10.223.227.141,10.63.201.147,DE,malware_alert,blocked,Critical,server,5067,7387,password,True
8429,2025-01-03 00:46:31,279,user75,10.194.61.238,10.110.176.102,CA,vpn_login,success,Low,desktop,6355,3117,mfa,True
8430,2025-01-19 10:52:45,73,user378,10.38.208.165,10.187.89.146,SG,malware_alert,blocked,High,desktop,0,6742,password,True
8431,2025-01-07 12:16:01,500,user144,10.98.227.19,10.108.107.198,CN,login_success,success,Low,mobile,2135,14219,mfa,True
8432,2025-01-04 13:45:20,168,user80,10.128.102.81,10.192.231.124,IN,file_access,success,Medium,mobile,0,11378,password,True
8433,2025-01-19 00:19:14,403,user343,96.84.148.218,10.104.205.47,DE,policy_violation,blocked,Medium,laptop,2648,9505,mfa,False
8434,2025-01-26 14:50:13,14,user197,75.182.222.57,10.217.79.128,BR,login_failure,failed,Low,server,0,0,sso,False
8435,2025-01-29 04:34:24,236,user439,10.36.176.136,10.246.238.22,RU,malware_alert,blocked,High,desktop,2678,16403,password,True
8436,2025-01-03 13:22:29,110,user339,168.168.16.178,10.36.177.88,UK,vpn_login,success,Low,server,8321,6702,password,False
8437,2025-01-16 21:40:01,9,user267,10.214.242.56,10.175.152.118,US,policy_violation,blocked,Medium,desktop,0,0,sso,True
8438,2025-01-05 07:31:58,431,user236,10.86.191.64,10.108.233.160,SG,file_access,success,Medium,desktop,11407,2679,password,True
8439,2025-01-03 05:22:28,248,user371,10.217.103.138,10.154.16.178,BR,vpn_login,success,Low,desktop,2703,18677,sso,True
8440,2025-01-08 02:20:28,337,user205,10.209.37.218,10.161.90.217,UK,login_failure,failed,High,desktop,284,0,password,True
8441,2025-01-07 16:19:19,203,user189,10.233.190.166,10.80.31.88,UK,file_access,success,Medium,server,2326,12555,mfa,True
8442,2025-01-01 09:01:29,262,user4,25.202.47.194,10.68.136.8,RU,malware_alert,blocked,High,mobile,1673,15097,sso,False
8443,2025-01-10 09:24:49,430,user31,10.64.215.213,10.233.104.43,CN,malware_alert,blocked,High,server,3824,6016,mfa,True
8444,2025-01-16 04:01:38,435,user293,10.177.52.71,10.179.179.87,BR,login_failure,failed,Medium,desktop,1044,22164,password,True
8445,2025-01-07 03:52:55,401,user273,178.7.128.63,10.115.24.204,US,login_failure,failed,High,mobile,7806,8628,mfa,False
8446,2025-01-03 03:08:06,402,user408,10.66.118.162,10.46.142.55,CN,malware_alert,blocked,High,desktop,7701,4548,sso,True
8447,2025-01-20 22:43:12,461,user483,10.48.79.241,10.15.169.74,DE,policy_violation,blocked,High,desktop,231,0,sso,True
8448,2025-01-13 18:22:23,443,user277,180.121.155.37,10.122.129.67,SG,login_failure,failed,Low,laptop,3263,5685,sso,False
8449,2025-01-23 07:08:13,337,user407,10.147.206.189,10.211.131.87,UK,malware_alert,blocked,Medium,laptop,0,5372,sso,True
8450,2025-01-05 19:38:57,400,user275,10.76.176.88,10.134.46.116,RU,login_success,success,Medium,server,0,4098,password,True
8451,2025-01-15 14:40:12,122,user434,10.184.206.242,10.155.196.193,DE,login_failure,failed,High,mobile,0,7565,password,True
8452,2025-01-11 01:23:08,417,user60,157.235.90.112,10.151.70.16,BR,login_failure,failed,Low,server,4474,7784,sso,False
8453,2025-01-03 03:04:11,355,user239,204.108.24.184,10.139.213.230,AU,malware_alert,blocked,Medium,server,2329,19544,password,False
8454,2025-01-21 23:18:36,204,user214,20.89.156.58,10.64.75.6,IN,login_failure,failed,Low,laptop,9065,13963,mfa,False
8455,2025-01-16 13:08:11,310,user427,10.205.167.46,10.195.187.247,RU,vpn_login,success,Low,desktop,0,7228,mfa,True
8456,2025-01-30 18:08:47,209,user491,41.35.148.84,10.29.192.116,RU,login_success,success,Medium,laptop,0,5541,sso,False
8457,2025-01-10 08:05:20,21,user175,10.99.112.56,10.244.97.87,CA,login_failure,failed,High,laptop,7916,6739,password,True
8458,2025-01-02 12:49:49,411,user110,10.255.204.178,10.233.70.211,US,vpn_login,success,Low,mobile,0,12762,password,True
8459,2025-01-12 17:33:17,430,user278,12.71.211.196,10.143.180.143,IN,malware_alert,blocked,Critical,laptop,0,0,password,False
8460,2025-01-18 14:32:14,251,user112,185.60.147.15,10.175.23.187,BR,vpn_login,success,Low,desktop,4925,0,mfa,False
8461,2025-01-12 17:46:05,254,user298,10.232.38.1,10.81.189.158,DE,policy_violation,blocked,High,mobile,0,12595,sso,True
8462,2025-01-19 21:22:39,43,user91,10.214.8.114,10.89.140.87,CN,policy_violation,blocked,Medium,laptop,3275,3604,mfa,True
8463,2025-01-25 04:55:17,295,user49,10.198.71.101,10.54.127.161,BR,login_failure,failed,Medium,desktop,5403,496,password,True
8464,2025-01-27 00:39:24,387,user23,10.128.108.119,10.54.153.44,UK,policy_violation,blocked,Medium,laptop,5811,0,password,True
8465,2025-01-08 00:44:17,62,user353,10.5.148.154,10.46.159.54,RU,vpn_login,success,Medium,desktop,3750,6033,sso,True
8466,2025-01-06 08:52:42,209,user112,10.74.125.235,10.21.103.10,AU,file_access,success,Medium,laptop,7415,1785,mfa,True
8467,2025-01-28 05:46:22,297,user169,10.81.96.216,10.94.142.89,SG,login_failure,failed,High,laptop,5662,0,password,True
8468,2025-01-13 08:53:15,233,user325,10.152.183.202,10.239.190.208,IN,login_success,success,Medium,laptop,791,0,sso,True
8469,2025-01-05 04:46:41,31,user152,129.10.201.118,10.117.162.59,UK,vpn_login,success,Medium,server,5436,7634,password,False
8470,2025-01-30 03:41:40,410,user471,98.176.246.49,10.36.218.73,AU,vpn_login,success,Medium,server,5844,0,sso,False
8471,2025-01-07 13:49:30,218,user364,217.84.41.36,10.171.60.131,DE,file_access,success,Low,server,0,10205,sso,False
8472,2025-01-29 19:27:38,346,user109,10.120.145.254,10.6.98.170,CA,policy_violation,blocked,High,server,0,7253,password,True
8473,2025-01-03 17:17:18,452,user167,10.25.23.192,10.73.123.63,BR,malware_alert,blocked,High,desktop,0,5409,sso,True
8474,2025-01-28 17:23:17,213,user207,10.109.208.244,10.203.167.183,BR,vpn_login,success,Medium,server,5534,6760,mfa,True
8475,2025-01-24 02:15:44,242,user175,149.53.38.128,10.163.27.26,AU,file_access,success,Low,laptop,0,9099,sso,False
8476,2025-01-15 09:14:15,261,user157,10.88.207.159,10.157.69.23,CA,file_access,success,Low,mobile,0,3340,mfa,True
8477,2025-01-26 19:50:25,101,user44,10.251.88.49,10.24.137.161,AU,file_access,success,Low,laptop,5708,0,password,True
8478,2025-01-29 05:34:40,172,user128,64.99.250.84,10.111.96.153,BR,login_failure,failed,Medium,mobile,2411,17977,sso,False
8479,2025-01-15 18:35:25,435,user24,203.58.67.220,10.48.179.63,US,vpn_login,success,Low,server,0,4930,password,False
8480,2025-01-30 17:54:07,331,user491,10.6.88.53,10.250.247.43,RU,file_access,success,Low,desktop,0,9776,mfa,True
8481,2025-01-05 09:27:44,312,user453,43.103.106.48,10.67.165.106,CN,vpn_login,success,Low,server,995,26497,sso,False
8482,2025-01-20 04:13:07,126,user2,10.188.143.117,10.225.18.214,US,vpn_login,success,Low,desktop,4858,0,sso,True
8483,2025-01-24 18:37:35,21,user107,10.90.219.173,10.93.186.7,AU,policy_violation,blocked,High,laptop,1324,4279,password,True
8484,2025-01-29 06:39:22,268,user358,10.105.37.5,10.38.231.20,BR,malware_alert,blocked,Critical,server,0,19942,password,True
8485,2025-01-10 03:01:00,53,user307,80.130.137.219,10.58.188.134,DE,policy_violation,blocked,High,laptop,4354,7843,password,False
8486,2025-01-19 02:52:27,466,user268,10.89.193.3,10.7.60.216,RU,login_failure,failed,Low,mobile,0,1477,mfa,True
8487,2025-01-05 01:16:08,456,user2,52.90.231.161,10.168.195.164,UK,login_success,success,Medium,desktop,0,0,password,False
8488,2025-01-04 20:17:11,285,user426,155.217.181.150,10.80.0.176,IN,policy_violation,blocked,Medium,server,0,4364,sso,False
8489,2025-01-30 07:43:36,287,user187,165.240.201.30,10.181.15.55,RU,login_success,success,Medium,server,3930,1640,sso,False
8490,2025-01-23 17:52:23,173,user401,108.241.22.197,10.160.40.64,CA,vpn_login,success,Low,mobile,553,14240,mfa,False
8491,2025-01-21 18:40:09,333,user446,124.170.136.175,10.176.32.147,DE,login_failure,failed,Low,laptop,0,5871,sso,False
8492,2025-01-12 12:52:17,342,user491,10.159.153.177,10.154.155.128,AU,policy_violation,blocked,High,laptop,4408,7435,mfa,True
8493,2025-01-08 13:47:08,361,user191,10.61.214.124,10.93.56.16,US,policy_violation,blocked,High,mobile,0,10301,mfa,True
8494,2025-01-22 03:51:32,399,user396,66.192.248.43,10.166.87.141,RU,login_success,success,Medium,mobile,0,12828,mfa,False
8495,2025-01-14 09:42:42,305,user240,10.42.18.92,10.104.110.177,CA,malware_alert,blocked,High,server,589,10268,sso,True
8496,2025-01-01 17:52:21,459,user393,10.28.184.190,10.7.23.37,SG,malware_alert,blocked,Medium,mobile,0,0,password,True
8497,2025-01-28 12:09:04,272,user498,127.55.222.141,10.192.169.100,CA,login_success,success,Low,laptop,0,0,mfa,False
8498,2025-01-27 02:05:17,460,user273,82.68.202.240,10.48.156.11,SG,policy_violation,blocked,High,desktop,0,5923,mfa,False
8499,2025-01-29 06:25:24,444,user217,10.6.20.190,10.39.6.8,BR,file_access,success,Low,mobile,8076,0,mfa,True
8500,2025-01-13 18:20:07,251,user488,12.167.66.26,10.80.211.24,AU,vpn_login,success,Low,server,0,13249,mfa,False
8501,2025-01-05 00:29:19,84,user378,76.37.205.216,10.84.86.125,US,login_failure,failed,Low,mobile,2831,4034,password,False
8502,2025-01-14 09:30:43,367,user392,10.148.152.36,10.213.37.178,BR,policy_violation,blocked,Medium,laptop,0,5592,password,True
8503,2025-01-11 15:44:22,473,user411,10.160.218.50,10.156.181.54,BR,file_access,success,Low,laptop,6851,0,password,True
8504,2025-01-24 17:53:18,71,user385,10.240.107.130,10.131.212.175,US,malware_alert,blocked,Critical,mobile,9235,16978,sso,True
8505,2025-01-02 04:50:42,38,user39,10.178.121.68,10.34.229.242,CA,policy_violation,blocked,Medium,mobile,0,6364,mfa,True
8506,2025-01-11 17:36:34,54,user346,222.51.189.1,10.137.108.221,RU,malware_alert,blocked,Critical,laptop,0,10371,sso,False
8507,2025-01-19 06:58:16,152,user228,10.105.62.211,10.200.88.180,CN,malware_alert,blocked,Medium,laptop,0,211,password,True
8508,2025-01-12 09:35:40,469,user192,10.196.74.146,10.60.47.127,SG,login_failure,failed,Medium,server,6475,6050,sso,True
8509,2025-01-12 18:19:11,135,user308,10.180.95.40,10.164.40.7,US,policy_violation,blocked,High,laptop,0,0,password,True
8510,2025-01-23 19:04:55,74,user317,10.112.162.60,10.1.26.74,US,policy_violation,blocked,Medium,mobile,0,12268,mfa,True
8511,2025-01-01 11:20:06,244,user369,10.136.182.192,10.36.215.72,UK,policy_violation,blocked,Medium,server,6335,4169,mfa,True
8512,2025-01-25 06:54:49,418,user441,10.103.222.115,10.17.210.147,SG,malware_alert,blocked,High,desktop,0,6734,mfa,True
8513,2025-01-29 11:55:02,158,user173,10.250.210.58,10.71.177.198,UK,file_access,success,Low,mobile,1728,0,sso,True
8514,2025-01-21 03:39:00,51,user270,10.142.251.160,10.244.218.149,BR,policy_violation,blocked,Medium,desktop,0,3988,sso,True
8515,2025-01-06 23:40:57,463,user496,10.131.50.9,10.217.163.233,CA,login_failure,failed,Medium,laptop,0,3740,password,True
8516,2025-01-04 07:10:50,152,user9,10.42.13.204,10.5.204.38,RU,malware_alert,blocked,Medium,server,7926,0,password,True
8517,2025-01-07 06:32:24,240,user85,133.42.200.113,10.166.148.193,IN,login_success,success,Low,mobile,5637,3846,password,False
8518,2025-01-13 17:01:30,326,user107,10.1.0.142,10.96.136.193,AU,vpn_login,success,Medium,desktop,5220,4165,mfa,True
8519,2025-01-04 06:35:07,388,user353,10.104.212.209,10.255.168.244,BR,login_success,success,Medium,server,5362,12324,sso,True
8520,2025-01-02 21:59:30,343,user291,10.190.250.206,10.73.5.159,AU,login_success,success,Low,desktop,0,15179,mfa,True
8521,2025-01-07 10:22:30,45,user259,10.132.137.199,10.66.94.80,UK,login_success,success,Low,laptop,3609,2021,mfa,True
8522,2025-01-26 02:51:57,468,user149,10.4.195.238,10.106.76.241,UK,login_success,success,Low,server,4220,4233,password,True
8523,2025-01-17 02:15:01,429,user22,10.167.222.250,10.210.59.56,CN,login_success,success,Low,laptop,1728,0,mfa,True
8524,2025-01-09 04:15:04,320,user236,10.235.208.21,10.133.108.33,UK,login_success,success,Low,mobile,8440,4680,mfa,True
8525,2025-01-19 23:01:17,298,user418,10.23.228.32,10.80.72.213,US,file_access,success,Medium,desktop,0,5646,mfa,True
8526,2025-01-14 03:48:42,498,user318,10.80.43.252,10.51.209.45,AU,file_access,success,Low,laptop,8566,4285,password,True
8527,2025-01-16 08:12:45,133,user355,10.172.87.178,10.72.210.69,CN,malware_alert,blocked,High,server,0,0,sso,True
8528,2025-01-22 18:04:04,171,user194,10.224.55.122,10.95.89.115,BR,vpn_login,success,Medium,mobile,2478,3495,password,True
8529,2025-01-09 04:55:37,338,user478,10.66.127.177,10.194.148.123,UK,vpn_login,success,Low,server,0,0,mfa,True
8530,2025-01-25 18:24:23,30,user427,34.112.148.236,10.107.150.45,RU,policy_violation,blocked,Medium,desktop,0,6002,mfa,False
8531,2025-01-11 07:32:08,220,user9,10.200.149.157,10.27.196.93,SG,policy_violation,blocked,Medium,server,7165,0,sso,True
8532,2025-01-07 22:07:27,448,user115,68.38.186.86,10.206.78.105,IN,login_success,success,Medium,server,0,3842,password,False
8533,2025-01-01 23:27:22,239,user379,10.123.191.205,10.137.29.203,CN,login_failure,failed,Medium,mobile,0,0,password,True
8534,2025-01-03 05:46:54,235,user24,10.107.124.87,10.4.162.55,RU,login_success,success,Low,server,5547,2375,sso,True
